L_markov,T_markov,activity_late_markov,alpha_async,autocorr_late_markov,bias_mean_late_markov,block_fraction_markov,coherence_late_markov,config_id_markov,corr_A_late_markov,corr_B_late_markov,dephase_markov,diagonal_ablation,entropy_late_markov,eta_intrinsic_markov,eta_weight,formalism_markov,gamma,geometry,imprint_duration_markov,imprint_start_markov,imprint_strength_markov,interface_density_late_markov,intrinsic_bias_limit_markov,intrinsic_enabled,intrinsic_target_activity_markov,lesion_fraction_markov,lesion_time_markov,memory_mean_late_markov,memory_strength,metric_stride_markov,neighbor_pattern_entropy_late_markov,orientation_anisotropy_late_markov,p0_markov,plasticity,profile_markov,repair_reference_corr_markov,save_dense_markov,schedule,second_imprint_duration_markov,second_imprint_start_markov,second_lesion_time_markov,seed,sensitivity_point_markov,sequential_events_per_sweep_markov,sigma_birth,sigma_survive,snapshot_every_markov,spectral_peak_fraction_late_markov,structural_additions_total_markov,structural_enabled,structural_interval_markov,structural_link_fraction_late_markov,structural_min_degree_markov,structural_removals_total_markov,structural_rewire_probability_markov,structural_swap_tolerance_markov,structural_target_fraction_markov,structural_utility_tau_markov,task,tau_memory_markov,theta_input_markov,theta_memory_markov,theta_phase_markov,weight_decay_markov,weight_sum_markov,L_ql,T_ql,activity_late_ql,autocorr_late_ql,bias_mean_late_ql,block_fraction_ql,coherence_late_ql,config_id_ql,corr_A_late_ql,corr_B_late_ql,dephase_ql,entropy_late_ql,eta_intrinsic_ql,formalism_ql,imprint_duration_ql,imprint_start_ql,imprint_strength_ql,interface_density_late_ql,intrinsic_bias_limit_ql,intrinsic_target_activity_ql,lesion_fraction_ql,lesion_time_ql,memory_mean_late_ql,metric_stride_ql,neighbor_pattern_entropy_late_ql,orientation_anisotropy_late_ql,p0_ql,profile_ql,repair_reference_corr_ql,save_dense_ql,second_imprint_duration_ql,second_imprint_start_ql,second_lesion_time_ql,sensitivity_point_ql,sequential_events_per_sweep_ql,snapshot_every_ql,spectral_peak_fraction_late_ql,structural_additions_total_ql,structural_interval_ql,structural_link_fraction_late_ql,structural_min_degree_ql,structural_removals_total_ql,structural_rewire_probability_ql,structural_swap_tolerance_ql,structural_target_fraction_ql,structural_utility_tau_ql,tau_memory_ql,theta_input_ql,theta_memory_ql,theta_phase_ql,weight_decay_ql,weight_sum_ql,d_activity_late,d_entropy_late,d_repair_reference_corr,d_neighbor_pattern_entropy_late,divergence_score
52,260,0.4397129839329608,0.5,0.1155061013114083,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__6a9c061b6d,0.029043719595333,0.0401424973313014,0.25,False,0.8772844017069389,0.002,0.006,markov,0.58,extended_hex_r2,40,80,0.9,0.1829258927458633,0.3,0,0.42,0.08,160,0.3485624693766399,0.2,20,0.7621242928564788,3.6719774813267375e-18,0.2,plastic,sensitivity,0.0009464552408638,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0246923427692091,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4457391855080095,-0.0448580624812698,0.0,0.125,0.1634887104352053,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__87fa5e322d,-0.0029477885718492,-0.0092611856894242,0.25,0.916681528920138,0.002,ql,40,80,0.9,0.1799942668758033,0.3,0.42,0.08,160,0.3964297885885633,20,0.5279514751097717,3.729316700051307e-18,0.2,sensitivity,-0.0079746396526209,False,40,150,210,-1,1.0,80,0.0121195188555545,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.006026201575048684,0.0393971272131991,0.0089210948934847,0.23417281774670706,0.28851724142843954
52,260,0.4278974047261954,0.5,0.1277411863585021,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__03c8a19260,0.042987779085769,0.0347298216457966,0.25,False,0.879255551471417,0.002,0.01,markov,0.58,extended_hex_r2,40,80,0.9,0.1743049276843416,0.3,0,0.42,0.08,160,0.3452787409316932,0.2,20,0.6790749034881701,2.9967433738778964e-18,0.2,plastic,sensitivity,-0.0047493422601756,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0313491705491078,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4415022996132846,-0.0427862797216396,0.0,0.125,0.1651060060586975,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__1aaffd8967,-0.0057093888057149,-0.0091497602324658,0.25,0.9141329907628798,0.002,ql,40,80,0.9,0.1818949289855828,0.3,0.42,0.08,160,0.3954882996768638,20,0.5117247002610462,3.0513865587239596e-18,0.2,sensitivity,-0.0189507730816644,False,40,150,210,-1,1.0,80,0.0200810541957251,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.013604894887089158,0.03487743929146281,0.014201430821488802,0.1673502032271239,0.23003396822716468
52,260,0.4131250231961203,0.5,0.1252020322773273,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__416b33b3f1,0.0156891362244517,0.0135916557986452,0.25,False,0.8536347773896747,0.002,0.016,markov,0.58,extended_hex_r2,40,80,0.9,0.1829447296040367,0.3,0,0.42,0.08,160,0.3393272554720953,0.2,20,0.593478513547013,3.722316612195516e-18,0.2,plastic,sensitivity,-0.0400773276511019,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0191786083219416,0,0,40,0.9996096318211702,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4454052581113261,-0.0475593764704549,0.0,0.125,0.1676681274365445,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__2af2923e0c,0.0164887017488307,-0.0057275640476308,0.25,0.9117298049709608,0.002,ql,40,80,0.9,0.1858772918589572,0.3,0.42,0.08,160,0.3943059519124024,20,0.5593495613778341,3.2893364621603698e-18,0.2,sensitivity,-0.0065117126811492,False,40,150,210,-1,1.0,80,0.0192589883782133,0,40,0.9994247205785668,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.03228023491520576,0.05809502758128604,0.033565614969952695,0.03412895216917888,0.15806982963562338
52,260,0.4361084002652144,0.5,0.1409930804313929,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__da98574930,0.0321209388469963,0.0421104918523168,0.25,False,0.8708399806789077,0.002,0.006,markov,0.58,extended_hex_r2,40,80,0.9,0.181938987836617,0.3,0,0.42,0.08,160,0.3449586223817073,0.3,20,0.7809486315056969,4.498021977754336e-18,0.2,plastic,sensitivity,0.0007124448307119,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0290739028450397,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4473158760232243,-0.0488000767489789,0.0,0.125,0.1651267738028122,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__d175ffb181,-0.0044154405409506,-0.0157008308916736,0.25,0.9148611949736264,0.002,ql,40,80,0.9,0.1829416858055917,0.3,0.42,0.08,160,0.3953274690887,20,0.5571413613199908,2.784072565457953e-18,0.2,sensitivity,-0.0068162877413316,False,40,150,210,-1,1.0,80,0.0136486199733044,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0112074757580099,0.044021214294718725,0.0075287325720435,0.22380727018570612,0.28656469281047825
52,260,0.43298270068958,0.5,0.1546179364058566,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__8626e4cb20,0.033249243820142,0.0405693212215704,0.25,False,0.8638057067693067,0.002,0.01,markov,0.58,extended_hex_r2,40,80,0.9,0.1835423274558052,0.3,0,0.42,0.08,160,0.3413797272957817,0.3,20,0.7971487023822738,3.7591130606822054e-18,0.2,plastic,sensitivity,0.0070130007116525,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0308791747007752,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4421675521580219,-0.0407292280167841,0.0,0.125,0.1662232301106559,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__79c28dd01a,-0.0070947265222193,-0.0143808375826402,0.25,0.9132599100450404,0.002,ql,40,80,0.9,0.1830793617381348,0.3,0.42,0.08,160,0.3946507644833722,20,0.5356448555714307,3.57484874753641e-18,0.2,sensitivity,-0.0131801722504477,False,40,150,210,-1,1.0,80,0.021680706015982,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.00918485146844189,0.04945420327573369,0.0201931729621002,0.26150384681084304,0.34033607451711884
52,260,0.4088598451065937,0.5,0.155341589406744,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__ea38a8fc69,0.020436860574184,0.0207343757653292,0.25,False,0.8436514087309295,0.002,0.016,markov,0.58,extended_hex_r2,40,80,0.9,0.1811210614508044,0.3,0,0.42,0.08,160,0.3342126971500405,0.3,20,0.6421655655051745,3.817194643596129e-18,0.2,plastic,sensitivity,-0.0394356661760903,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0238754771144433,0,0,40,0.9995890861275476,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4452477225950884,-0.0405798570605825,0.0,0.125,0.1678702692888425,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__2e1eca36f7,0.0200741341196702,0.0023312390646765,0.25,0.9133038701882568,0.002,ql,40,80,0.9,0.1832812890021538,0.3,0.42,0.08,160,0.3938747232414724,20,0.5597170856703083,2.894389894473577e-18,0.2,sensitivity,3.657338662481206e-05,False,40,150,210,-1,1.0,80,0.0199804882606946,0,40,0.9994452662721892,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.0363878774884947,0.06965246145732729,0.03947223956271512,0.08244847983486614,0.22796105834340324
52,260,0.432817807755774,0.5,0.1608826613980476,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__534917c366,0.034680907249846,0.0434183940196027,0.25,False,0.8627099966404672,0.002,0.006,markov,0.58,extended_hex_r2,40,80,0.9,0.1831842313448038,0.3,0,0.42,0.08,160,0.3416706057663736,0.4,20,0.795088990772694,4.129480940987326e-18,0.2,plastic,sensitivity,-0.0003197764290574,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0323294990076854,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4435583394647216,-0.0447880242513366,0.0,0.125,0.1669468957235908,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__5915f7df3b,-0.0047068806578378,-0.0144430496582975,0.25,0.9117498999481252,0.002,ql,40,80,0.9,0.1859036542651017,0.3,0.42,0.08,160,0.394796807531153,20,0.5513095637240951,2.9816742365797445e-18,0.2,sensitivity,-0.0124008210398711,False,40,150,210,-1,1.0,80,0.0216470921023019,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.01074053170894762,0.04903990330765795,0.0120810446108137,0.2437794270485989,0.3156409066760182
52,260,0.4222314364459087,0.5,0.1730299309513084,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__ee1ed86d00,0.0447231472875828,0.0350368216193216,0.25,False,0.8630338210094829,0.002,0.01,markov,0.58,extended_hex_r2,40,80,0.9,0.1750484654857591,0.3,0,0.42,0.08,160,0.3382492073165083,0.4,20,0.754045484173135,3.0069587776237896e-18,0.2,plastic,sensitivity,-0.0279704047751054,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0390709276441212,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4413128096919134,-0.0413620028174167,0.0,0.125,0.1675000522671647,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__f979421afe,-0.0076301514164963,-0.0168630877020631,0.25,0.9127643100492328,0.002,ql,40,80,0.9,0.1833940011635441,0.3,0.42,0.08,160,0.3935991388646154,20,0.5252575847710932,3.3944939746920385e-18,0.2,sensitivity,-0.0132059617438899,False,40,150,210,-1,1.0,80,0.0212833495914345,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.019081373246004674,0.04973048903974986,0.014764443031215501,0.2287878994020418,0.31236420471901183
52,260,0.4096523699405714,0.5,0.1937252023018824,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s1__1d8a5169c1,0.0236161679319448,0.0285109741718138,0.25,False,0.8379959498604096,0.002,0.016,markov,0.58,extended_hex_r2,40,80,0.9,0.1785090807765584,0.3,0,0.42,0.08,160,0.3295929987574812,0.4,20,0.7151209485342381,3.324902203841002e-18,0.2,plastic,sensitivity,-0.0324809755820041,False,alpha_async,40,150,210,1,-1,1.0,0.6,0.6,80,0.0359969777733987,0,0,40,0.9995479947403024,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4452822158496696,-0.0400114061547565,0.0,0.125,0.1688628630038169,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__774234fb32,0.0204523961323785,0.0007589092317837,0.25,0.9133612023168908,0.002,ql,40,80,0.9,0.1832315067333499,0.3,0.42,0.08,160,0.3929116605760844,20,0.5517282747624542,3.167941572411735e-18,0.2,sensitivity,-0.0002913574596621,False,40,150,210,-1,1.0,80,0.0194803192163066,0,40,0.9994247205785668,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.03562984590909818,0.07536525245648118,0.032189618122342,0.1633926737717839,0.30657739025970526
52,260,0.454220019431827,0.5,0.0460328605171373,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__lesion__s2__1791f596ad,0.0152581015299275,0.0321684502102476,0.25,False,0.8638282817898055,0.002,0.006,markov,0.62,extended_hex_r2,40,80,0.9,0.2130113156374289,0.3,0,0.42,0.08,160,0.3582251704902773,0.2,20,0.7731912810672359,3.595143053800551e-18,0.2,plastic,sensitivity,0.0009145309267683,False,alpha_async,40,150,210,2,-1,1.0,0.6,0.6,80,0.0117267224904615,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,52,260,0.4563161626607573,-0.0331040327256769,0.0,0.125,0.1572669141022032,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s2__c7043b4e35,-0.0174833860841532,-0.0146384085611676,0.25,0.8886095363332881,0.002,ql,40,80,0.9,0.2093961242335038,0.3,0.42,0.08,160,0.4006717726366869,20,0.6953353875190665,4.1413525245396534e-18,0.2,sensitivity,-0.0080234441435774,False,40,150,210,-1,1.0,80,0.0063862846456405,0,40,1.0,2,0,0.25,0.01,0.75,50.0,30.0,0.45,0.2,0.1,0.002,8.0,0.002096143228930314,0.024781254543482567,0.008937975070345699,0.07785589354816935,0.11367126639092794
